,Datos,Tiempo,Tiempo de integración [ms],Polarizacion grande,Polarizacion chica,Resistencia
0,-5.6e-08,-0.0008,10.0,40.0,0.0,50.0
1,-5.596e-08,-0.0008,,,,
2,-5.592e-08,-0.0008,,,,
3,-5.588e-08,-0.0008,,,,
4,-5.5839999999999996e-08,-0.0008,,,,
5,-5.58e-08,-0.0008,,,,
6,-5.576e-08,-0.0008,,,,
7,-5.572e-08,-0.0008,,,,
8,-5.568e-08,0.0,,,,
9,-5.564e-08,0.0,,,,
10,-5.56e-08,0.0,,,,
11,-5.5559999999999996e-08,0.0,,,,
12,-5.552e-08,0.0,,,,
13,-5.548e-08,0.0,,,,
14,-5.544e-08,0.0,,,,
15,-5.54e-08,0.0,,,,
16,-5.536e-08,0.0,,,,
17,-5.532e-08,-0.0008,,,,
18,-5.5279999999999996e-08,-0.0008,,,,
19,-5.524e-08,-0.0008,,,,
20,-5.52e-08,-0.0008,,,,
21,-5.516e-08,-0.0008,,,,
22,-5.512e-08,-0.0008,,,,
23,-5.508e-08,-0.0008,,,,
24,-5.5039999999999995e-08,-0.0008,,,,
25,-5.4999999999999996e-08,-0.0008,,,,
26,-5.496e-08,-0.0008,,,,
27,-5.492e-08,-0.0008,,,,
28,-5.488e-08,-0.0008,,,,
29,-5.484e-08,-0.0008,,,,
30,-5.48e-08,-0.0008,,,,
31,-5.4759999999999995e-08,-0.0008,,,,
32,-5.4719999999999996e-08,-0.0008,,,,
33,-5.468e-08,-0.0008,,,,
34,-5.464e-08,-0.0008,,,,
35,-5.46e-08,-0.0008,,,,
36,-5.456e-08,-0.0008,,,,
37,-5.452e-08,-0.0008,,,,
38,-5.4479999999999996e-08,-0.0008,,,,
39,-5.4439999999999996e-08,-0.0008,,,,
40,-5.44e-08,-0.0008,,,,
41,-5.436e-08,-0.0008,,,,
42,-5.432e-08,-0.0008,,,,
43,-5.428e-08,-0.0008,,,,
44,-5.424e-08,-0.0008,,,,
45,-5.4199999999999996e-08,-0.0008,,,,
46,-5.4159999999999997e-08,-0.0008,,,,
47,-5.412e-08,-0.0008,,,,
48,-5.408e-08,-0.0008,,,,
49,-5.404e-08,-0.0008,,,,
50,-5.4e-08,-0.0008,,,,
51,-5.396e-08,-0.0008,,,,
52,-5.3919999999999996e-08,-0.0008,,,,
53,-5.388e-08,-0.0008,,,,
54,-5.384e-08,-0.0008,,,,
55,-5.38e-08,-0.0008,,,,
56,-5.376e-08,-0.0008,,,,
57,-5.372e-08,-0.0008,,,,
58,-5.368e-08,-0.0008,,,,
59,-5.3639999999999996e-08,0.0,,,,
60,-5.36e-08,0.0,,,,
61,-5.356e-08,0.0,,,,
62,-5.352e-08,0.0,,,,
63,-5.348e-08,0.0,,,,
64,-5.344e-08,0.0,,,,
65,-5.34e-08,0.0,,,,
66,-5.3359999999999996e-08,0.0,,,,
67,-5.332e-08,0.0,,,,
68,-5.328e-08,0.0,,,,
69,-5.324e-08,0.0,,,,
70,-5.32e-08,0.0,,,,
71,-5.316e-08,0.0,,,,
72,-5.312e-08,0.0,,,,
73,-5.3079999999999996e-08,0.0,,,,
74,-5.304e-08,0.0,,,,
75,-5.3e-08,0.0,,,,
76,-5.296e-08,0.0,,,,
77,-5.292e-08,0.0,,,,
78,-5.288e-08,0.0,,,,
79,-5.284e-08,0.0,,,,
80,-5.2799999999999996e-08,0.0,,,,
81,-5.276e-08,0.0,,,,
82,-5.272e-08,0.0,,,,
83,-5.268e-08,0.0,,,,
84,-5.264e-08,0.0,,,,
85,-5.26e-08,0.0,,,,
86,-5.256e-08,0.0,,,,
87,-5.2519999999999996e-08,0.0,,,,
88,-5.248e-08,0.0,,,,
89,-5.244e-08,0.0,,,,
90,-5.24e-08,0.0,,,,
91,-5.236e-08,-0.0008,,,,
92,-5.232e-08,-0.0008,,,,
93,-5.2279999999999996e-08,-0.0008,,,,
94,-5.2239999999999997e-08,-0.0008,,,,
95,-5.22e-08,-0.0008,,,,
96,-5.216e-08,-0.0008,,,,
97,-5.212e-08,-0.0008,,,,
98,-5.208e-08,-0.0008,,,,
99,-5.204e-08,-0.0008,,,,
100,-5.2e-08,-0.0008,,,,
101,-5.196e-08,-0.0008,,,,
102,-5.192e-08,-0.0008,,,,
103,-5.188e-08,-0.0008,,,,
104,-5.184e-08,-0.0008,,,,
105,-5.18e-08,-0.0008,,,,
106,-5.176e-08,-0.0008,,,,
